,scenario_id,var_vector,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
1355,H_093,Emotional,weighted,4.0,0.36666666666666664,0.35000000000000003,-0.016666666666666607
1356,H_023,Emotional,weighted,4.0,0.03333333333333333,0.4666666666666666,0.4333333333333333
1357,G_227,Emotional,weighted,4.0,0.8166666666666668,0.85,0.033333333333333215
1358,H_084,Emotional,weighted,4.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1359,G_109,Emotional,weighted,4.0,0.3,0.6,0.3
1360,G_438,Emotional,weighted,4.0,0.0,0.13333333333333333,0.13333333333333333
1361,G_401,Emotional,weighted,4.0,0.75,0.8333333333333334,0.08333333333333337
1362,G_482,Emotional,weighted,4.0,0.2333333333333333,0.5499999999999999,0.31666666666666665
1363,G_163,Emotional,weighted,4.0,0.9500000000000001,0.9499999999999998,-2.220446049250313e-16
1364,G_009,Emotional,weighted,4.0,0.85,0.8833333333333333,0.033333333333333326
1365,G_312,Emotional,weighted,4.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1366,G_044,Emotional,weighted,4.0,0.4000000000000001,0.7140350877192981,0.31403508771929806
1367,H_027,Emotional,weighted,4.0,0.65,0.7999999999999999,0.1499999999999999
1368,G_195,Emotional,weighted,4.0,0.21666666666666665,0.5956140350877193,0.3789473684210526
1369,G_347,Emotional,weighted,4.0,0.6666666666666666,0.75,0.08333333333333337
1370,G_149,Emotional,weighted,4.0,0.7333333333333334,0.8166666666666668,0.08333333333333337
1371,G_179,Emotional,weighted,4.0,0.11666666666666665,0.08333333333333333,-0.033333333333333326
1372,G_255,Emotional,weighted,4.0,0.5499999999999999,0.4000000000000001,-0.14999999999999986
1373,G_113,Emotional,weighted,4.0,0.75,0.8333333333333334,0.08333333333333337
1374,G_458,Emotional,weighted,4.0,0.0,0.049999999999999996,0.049999999999999996
1375,H_002,Emotional,weighted,4.0,0.016666666666666666,0.08333333333333333,0.06666666666666667
1376,G_199,Emotional,weighted,5.0,0.9333333333333332,0.9333333333333332,0.0
1377,G_269,Emotional,weighted,5.0,0.20000000000000004,0.18333333333333335,-0.01666666666666669
1378,G_523,Emotional,weighted,5.0,0.9,0.8333333333333334,-0.06666666666666665
1379,G_123,Emotional,weighted,5.0,0.30000000000000004,0.7333333333333334,0.43333333333333335
1380,G_104,Emotional,weighted,5.0,0.049999999999999996,0.15,0.1
1381,H_088,Emotional,weighted,5.0,0.2333333333333333,0.35000000000000003,0.11666666666666672
1382,G_592,Emotional,weighted,5.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1383,H_087,Emotional,weighted,5.0,0.65,0.8333333333333334,0.18333333333333335
1384,G_114,Emotional,weighted,5.0,0.4833333333333334,0.8333333333333334,0.35
1385,G_240,Emotional,weighted,5.0,0.5254385964912281,0.7166666666666667,0.19122807017543852
1386,G_275,Emotional,weighted,5.0,0.15000000000000002,0.13333333333333333,-0.01666666666666669
1387,H_093,Emotional,weighted,5.0,0.36666666666666664,0.4666666666666666,0.09999999999999998
1388,H_023,Emotional,weighted,5.0,0.03333333333333333,0.5956140350877193,0.5622807017543859
1389,G_227,Emotional,weighted,5.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
1390,H_084,Emotional,weighted,5.0,0.9500000000000001,0.85,-0.10000000000000009
1391,G_109,Emotional,weighted,5.0,0.3,0.6166666666666667,0.3166666666666667
1392,G_438,Emotional,weighted,5.0,0.0,0.18333333333333332,0.18333333333333332
1393,G_401,Emotional,weighted,5.0,0.75,0.7999999999999999,0.04999999999999993
1394,G_482,Emotional,weighted,5.0,0.2333333333333333,0.5833333333333334,0.3500000000000001
1395,G_163,Emotional,weighted,5.0,0.9500000000000001,0.9500000000000001,0.0
1396,G_009,Emotional,weighted,5.0,0.85,0.8333333333333334,-0.016666666666666607
1397,G_312,Emotional,weighted,5.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
1398,G_044,Emotional,weighted,5.0,0.4000000000000001,0.6956140350877192,0.29561403508771916
1399,H_027,Emotional,weighted,5.0,0.65,0.8333333333333334,0.18333333333333335
1400,G_195,Emotional,weighted,5.0,0.21666666666666665,0.6464912280701754,0.4298245614035088
1401,G_347,Emotional,weighted,5.0,0.6666666666666666,0.7666666666666666,0.09999999999999998
1402,G_149,Emotional,weighted,5.0,0.7333333333333334,0.7833333333333333,0.04999999999999993
1403,G_179,Emotional,weighted,5.0,0.11666666666666665,0.15,0.03333333333333334
1404,G_255,Emotional,weighted,5.0,0.5499999999999999,0.35000000000000003,-0.1999999999999999
1405,G_113,Emotional,weighted,5.0,0.75,0.7833333333333333,0.033333333333333326
1406,G_458,Emotional,weighted,5.0,0.0,0.049999999999999996,0.049999999999999996
1407,H_002,Emotional,weighted,5.0,0.016666666666666666,0.13333333333333333,0.11666666666666667
1408,G_199,Relational,unweighted,-5.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
1409,G_269,Relational,unweighted,-5.0,0.20000000000000004,0.15263157894736842,-0.047368421052631615
1410,G_523,Relational,unweighted,-5.0,0.9,0.9,0.0
1411,G_123,Relational,unweighted,-5.0,0.30000000000000004,0.18333333333333335,-0.1166666666666667
1412,G_104,Relational,unweighted,-5.0,0.049999999999999996,0.08333333333333333,0.03333333333333333
1413,H_088,Relational,unweighted,-5.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1414,G_592,Relational,unweighted,-5.0,0.8166666666666668,0.85,0.033333333333333215
1415,H_087,Relational,unweighted,-5.0,0.65,0.5666666666666668,-0.08333333333333326
1416,G_114,Relational,unweighted,-5.0,0.4833333333333334,0.3166666666666667,-0.16666666666666669
1417,G_240,Relational,unweighted,-5.0,0.5254385964912281,0.35000000000000003,-0.17543859649122812
1418,G_275,Relational,unweighted,-5.0,0.15000000000000002,0.16666666666666666,0.016666666666666635
1419,H_093,Relational,unweighted,-5.0,0.36666666666666664,0.45,0.08333333333333337
1420,H_023,Relational,unweighted,-5.0,0.03333333333333333,0.16666666666666666,0.13333333333333333
1421,G_227,Relational,unweighted,-5.0,0.8166666666666668,0.8166666666666668,0.0
1422,H_084,Relational,unweighted,-5.0,0.9500000000000001,0.9500000000000001,0.0
1423,G_109,Relational,unweighted,-5.0,0.3,0.31666666666666665,0.016666666666666663
1424,G_438,Relational,unweighted,-5.0,0.0,0.0,0.0
1425,G_401,Relational,unweighted,-5.0,0.75,0.5666666666666667,-0.18333333333333335
1426,G_482,Relational,unweighted,-5.0,0.2333333333333333,0.31666666666666665,0.08333333333333334
1427,G_163,Relational,unweighted,-5.0,0.9500000000000001,0.85,-0.10000000000000009
1428,G_009,Relational,unweighted,-5.0,0.85,0.8166666666666668,-0.033333333333333215
1429,G_312,Relational,unweighted,-5.0,0.9500000000000001,0.9500000000000001,0.0
1430,G_044,Relational,unweighted,-5.0,0.4000000000000001,0.3833333333333333,-0.016666666666666774
1431,H_027,Relational,unweighted,-5.0,0.65,0.4666666666666666,-0.1833333333333334
1432,G_195,Relational,unweighted,-5.0,0.21666666666666665,0.03333333333333333,-0.18333333333333332
1433,G_347,Relational,unweighted,-5.0,0.6666666666666666,0.4666666666666666,-0.2
1434,G_149,Relational,unweighted,-5.0,0.7333333333333334,0.5833333333333334,-0.15000000000000002
1435,G_179,Relational,unweighted,-5.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
1436,G_255,Relational,unweighted,-5.0,0.5499999999999999,0.537719298245614,-0.012280701754385892
1437,G_113,Relational,unweighted,-5.0,0.75,0.7000000000000001,-0.04999999999999993
1438,G_458,Relational,unweighted,-5.0,0.0,0.0,0.0
1439,H_002,Relational,unweighted,-5.0,0.016666666666666666,0.016666666666666666,0.0
1440,G_199,Relational,unweighted,-4.0,0.9333333333333332,0.9,-0.033333333333333215
1441,G_269,Relational,unweighted,-4.0,0.20000000000000004,0.11666666666666665,-0.08333333333333338
1442,G_523,Relational,unweighted,-4.0,0.9,0.9,0.0
1443,G_123,Relational,unweighted,-4.0,0.30000000000000004,0.06666666666666667,-0.2333333333333334
1444,G_104,Relational,unweighted,-4.0,0.049999999999999996,0.11666666666666665,0.06666666666666665
1445,H_088,Relational,unweighted,-4.0,0.2333333333333333,0.20000000000000004,-0.03333333333333327
1446,G_592,Relational,unweighted,-4.0,0.8166666666666668,0.85,0.033333333333333215
1447,H_087,Relational,unweighted,-4.0,0.65,0.5333333333333333,-0.1166666666666667
1448,G_114,Relational,unweighted,-4.0,0.4833333333333334,0.35000000000000003,-0.13333333333333336
1449,G_240,Relational,unweighted,-4.0,0.5254385964912281,0.37543859649122807,-0.15000000000000008
1450,G_275,Relational,unweighted,-4.0,0.15000000000000002,0.15,-2.7755575615628914e-17
1451,H_093,Relational,unweighted,-4.0,0.36666666666666664,0.39999999999999997,0.033333333333333326
1452,H_023,Relational,unweighted,-4.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
1453,G_227,Relational,unweighted,-4.0,0.8166666666666668,0.85,0.033333333333333215
1454,H_084,Relational,unweighted,-4.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
1455,G_109,Relational,unweighted,-4.0,0.3,0.26666666666666666,-0.033333333333333326
1456,G_438,Relational,unweighted,-4.0,0.0,0.0,0.0
1457,G_401,Relational,unweighted,-4.0,0.75,0.6640350877192982,-0.0859649122807018
1458,G_482,Relational,unweighted,-4.0,0.2333333333333333,0.3,0.06666666666666668
1459,G_163,Relational,unweighted,-4.0,0.9500000000000001,0.8833333333333334,-0.06666666666666665
1460,G_009,Relational,unweighted,-4.0,0.85,0.7999999999999999,-0.050000000000000044
1461,G_312,Relational,unweighted,-4.0,0.9500000000000001,0.9500000000000001,0.0
1462,G_044,Relational,unweighted,-4.0,0.4000000000000001,0.2833333333333334,-0.1166666666666667
1463,H_027,Relational,unweighted,-4.0,0.65,0.5333333333333333,-0.1166666666666667
1464,G_195,Relational,unweighted,-4.0,0.21666666666666665,0.21666666666666667,2.7755575615628914e-17
1465,G_347,Relational,unweighted,-4.0,0.6666666666666666,0.5333333333333333,-0.1333333333333333
1466,G_149,Relational,unweighted,-4.0,0.7333333333333334,0.75,0.016666666666666607
1467,G_179,Relational,unweighted,-4.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
1468,G_255,Relational,unweighted,-4.0,0.5499999999999999,0.3666666666666667,-0.18333333333333324
1469,G_113,Relational,unweighted,-4.0,0.75,0.7333333333333334,-0.016666666666666607
1470,G_458,Relational,unweighted,-4.0,0.0,0.0,0.0
1471,H_002,Relational,unweighted,-4.0,0.016666666666666666,0.06666666666666667,0.05
1472,G_199,Relational,unweighted,-3.0,0.9333333333333332,0.9499999999999998,0.016666666666666607
1473,G_269,Relational,unweighted,-3.0,0.20000000000000004,0.19999999999999998,-5.551115123125783e-17
1474,G_523,Relational,unweighted,-3.0,0.9,0.8666666666666667,-0.033333333333333326
1475,G_123,Relational,unweighted,-3.0,0.30000000000000004,0.15,-0.15000000000000005
1476,G_104,Relational,unweighted,-3.0,0.049999999999999996,0.049999999999999996,0.0
1477,H_088,Relational,unweighted,-3.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1478,G_592,Relational,unweighted,-3.0,0.8166666666666668,0.7333333333333334,-0.08333333333333337
1479,H_087,Relational,unweighted,-3.0,0.65,0.5,-0.15000000000000002
1480,G_114,Relational,unweighted,-3.0,0.4833333333333334,0.3833333333333333,-0.10000000000000009
1481,G_240,Relational,unweighted,-3.0,0.5254385964912281,0.3333333333333333,-0.19210526315789483
1482,G_275,Relational,unweighted,-3.0,0.15000000000000002,0.05000000000000001,-0.1
1483,H_093,Relational,unweighted,-3.0,0.36666666666666664,0.3666666666666667,5.551115123125783e-17
1484,H_023,Relational,unweighted,-3.0,0.03333333333333333,0.049999999999999996,0.016666666666666663
1485,G_227,Relational,unweighted,-3.0,0.8166666666666668,0.9,0.08333333333333326
1486,H_084,Relational,unweighted,-3.0,0.9500000000000001,0.9,-0.050000000000000044
1487,G_109,Relational,unweighted,-3.0,0.3,0.2833333333333334,-0.016666666666666607
1488,G_438,Relational,unweighted,-3.0,0.0,0.0,0.0
1489,G_401,Relational,unweighted,-3.0,0.75,0.7166666666666667,-0.033333333333333326
1490,G_482,Relational,unweighted,-3.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
1491,G_163,Relational,unweighted,-3.0,0.9500000000000001,0.9,-0.050000000000000044
1492,G_009,Relational,unweighted,-3.0,0.85,0.7666666666666666,-0.08333333333333337
1493,G_312,Relational,unweighted,-3.0,0.9500000000000001,0.9,-0.050000000000000044
1494,G_044,Relational,unweighted,-3.0,0.4000000000000001,0.3333333333333333,-0.06666666666666676
1495,H_027,Relational,unweighted,-3.0,0.65,0.5833333333333334,-0.06666666666666665
1496,G_195,Relational,unweighted,-3.0,0.21666666666666665,0.15,-0.06666666666666665
1497,G_347,Relational,unweighted,-3.0,0.6666666666666666,0.44999999999999996,-0.21666666666666667
1498,G_149,Relational,unweighted,-3.0,0.7333333333333334,0.6666666666666666,-0.06666666666666676
1499,G_179,Relational,unweighted,-3.0,0.11666666666666665,0.11666666666666665,0.0
1500,G_255,Relational,unweighted,-3.0,0.5499999999999999,0.5166666666666666,-0.033333333333333326
1501,G_113,Relational,unweighted,-3.0,0.75,0.6833333333333332,-0.06666666666666676
1502,G_458,Relational,unweighted,-3.0,0.0,0.0,0.0
1503,H_002,Relational,unweighted,-3.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
1504,G_199,Relational,unweighted,-2.0,0.9333333333333332,0.8666666666666667,-0.06666666666666654
1505,G_269,Relational,unweighted,-2.0,0.20000000000000004,0.19999999999999998,-5.551115123125783e-17
1506,G_523,Relational,unweighted,-2.0,0.9,0.9,0.0
1507,G_123,Relational,unweighted,-2.0,0.30000000000000004,0.3,-5.551115123125783e-17
1508,G_104,Relational,unweighted,-2.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
1509,H_088,Relational,unweighted,-2.0,0.2333333333333333,0.15,-0.08333333333333331
1510,G_592,Relational,unweighted,-2.0,0.8166666666666668,0.85,0.033333333333333215
1511,H_087,Relational,unweighted,-2.0,0.65,0.5666666666666668,-0.08333333333333326
1512,G_114,Relational,unweighted,-2.0,0.4833333333333334,0.35000000000000003,-0.13333333333333336
1513,G_240,Relational,unweighted,-2.0,0.5254385964912281,0.43333333333333335,-0.0921052631578948
1514,G_275,Relational,unweighted,-2.0,0.15000000000000002,0.21666666666666667,0.06666666666666665
1515,H_093,Relational,unweighted,-2.0,0.36666666666666664,0.45,0.08333333333333337
1516,H_023,Relational,unweighted,-2.0,0.03333333333333333,0.11666666666666665,0.08333333333333331
1517,G_227,Relational,unweighted,-2.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
1518,H_084,Relational,unweighted,-2.0,0.9500000000000001,0.9500000000000001,0.0
1519,G_109,Relational,unweighted,-2.0,0.3,0.3666666666666667,0.06666666666666671
1520,G_438,Relational,unweighted,-2.0,0.0,0.016666666666666666,0.016666666666666666
1521,G_401,Relational,unweighted,-2.0,0.75,0.6666666666666666,-0.08333333333333337
1522,G_482,Relational,unweighted,-2.0,0.2333333333333333,0.35000000000000003,0.11666666666666672
1523,G_163,Relational,unweighted,-2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
1524,G_009,Relational,unweighted,-2.0,0.85,0.8166666666666668,-0.033333333333333215
1525,G_312,Relational,unweighted,-2.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
1526,G_044,Relational,unweighted,-2.0,0.4000000000000001,0.45,0.04999999999999993
1527,H_027,Relational,unweighted,-2.0,0.65,0.7666666666666666,0.11666666666666659
1528,G_195,Relational,unweighted,-2.0,0.21666666666666665,0.08333333333333333,-0.1333333333333333
1529,G_347,Relational,unweighted,-2.0,0.6666666666666666,0.5166666666666667,-0.1499999999999999
1530,G_149,Relational,unweighted,-2.0,0.7333333333333334,0.6666666666666666,-0.06666666666666676
1531,G_179,Relational,unweighted,-2.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
1532,G_255,Relational,unweighted,-2.0,0.5499999999999999,0.4333333333333333,-0.11666666666666664
1533,G_113,Relational,unweighted,-2.0,0.75,0.65,-0.09999999999999998
1534,G_458,Relational,unweighted,-2.0,0.0,0.0,0.0
1535,H_002,Relational,unweighted,-2.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
1536,G_199,Relational,unweighted,-1.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
1537,G_269,Relational,unweighted,-1.0,0.20000000000000004,0.16666666666666666,-0.03333333333333338
1538,G_523,Relational,unweighted,-1.0,0.9,0.9166666666666666,0.016666666666666607
1539,G_123,Relational,unweighted,-1.0,0.30000000000000004,0.21666666666666667,-0.08333333333333337
1540,G_104,Relational,unweighted,-1.0,0.049999999999999996,0.049999999999999996,0.0
1541,H_088,Relational,unweighted,-1.0,0.2333333333333333,0.21666666666666667,-0.016666666666666635
1542,G_592,Relational,unweighted,-1.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
1543,H_087,Relational,unweighted,-1.0,0.65,0.6333333333333333,-0.01666666666666672
1544,G_114,Relational,unweighted,-1.0,0.4833333333333334,0.4333333333333334,-0.04999999999999999
1545,G_240,Relational,unweighted,-1.0,0.5254385964912281,0.45,-0.07543859649122814
1546,G_275,Relational,unweighted,-1.0,0.15000000000000002,0.18333333333333335,0.033333333333333326
1547,H_093,Relational,unweighted,-1.0,0.36666666666666664,0.3666666666666667,5.551115123125783e-17
1548,H_023,Relational,unweighted,-1.0,0.03333333333333333,0.13333333333333333,0.1
1549,G_227,Relational,unweighted,-1.0,0.8166666666666668,0.8833333333333333,0.06666666666666654
1550,H_084,Relational,unweighted,-1.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
1551,G_109,Relational,unweighted,-1.0,0.3,0.3,0.0
1552,G_438,Relational,unweighted,-1.0,0.0,0.016666666666666666,0.016666666666666666
1553,G_401,Relational,unweighted,-1.0,0.75,0.6833333333333332,-0.06666666666666676
1554,G_482,Relational,unweighted,-1.0,0.2333333333333333,0.3666666666666667,0.1333333333333334
1555,G_163,Relational,unweighted,-1.0,0.9500000000000001,0.8166666666666668,-0.1333333333333333
1556,G_009,Relational,unweighted,-1.0,0.85,0.8491228070175438,-0.0008771929824561431
1557,G_312,Relational,unweighted,-1.0,0.9500000000000001,0.9500000000000001,0.0
1558,G_044,Relational,unweighted,-1.0,0.4000000000000001,0.3833333333333333,-0.016666666666666774
1559,H_027,Relational,unweighted,-1.0,0.65,0.7833333333333333,0.1333333333333333
1560,G_195,Relational,unweighted,-1.0,0.21666666666666665,0.09999999999999999,-0.11666666666666665
1561,G_347,Relational,unweighted,-1.0,0.6666666666666666,0.5333333333333333,-0.1333333333333333
1562,G_149,Relational,unweighted,-1.0,0.7333333333333334,0.7000000000000001,-0.033333333333333326
1563,G_179,Relational,unweighted,-1.0,0.11666666666666665,0.09999999999999999,-0.016666666666666663
1564,G_255,Relational,unweighted,-1.0,0.5499999999999999,0.44999999999999996,-0.09999999999999998
1565,G_113,Relational,unweighted,-1.0,0.75,0.7999999999999999,0.04999999999999993
1566,G_458,Relational,unweighted,-1.0,0.0,0.0,0.0
1567,H_002,Relational,unweighted,-1.0,0.016666666666666666,0.016666666666666666,0.0
1568,G_199,Relational,unweighted,0.0,0.9333333333333332,0.9833333333333334,0.050000000000000155
1569,G_269,Relational,unweighted,0.0,0.20000000000000004,0.21666666666666667,0.016666666666666635
1570,G_523,Relational,unweighted,0.0,0.9,0.8833333333333333,-0.01666666666666672
