,scenario_id,variation,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
1877,G_179,Emotional,unweighted,-2.0,0.11666666666666665,0.15,0.03333333333333334
1878,G_401,Emotional,unweighted,-2.0,0.75,0.7000000000000001,-0.04999999999999993
1879,G_458,Emotional,unweighted,-2.0,0.0,0.0,0.0
1880,G_199,Emotional,unweighted,-2.0,0.9333333333333332,0.85,-0.08333333333333326
1881,G_113,Emotional,unweighted,-2.0,0.75,0.7166666666666667,-0.033333333333333326
1882,G_523,Emotional,unweighted,-2.0,0.9,0.9166666666666666,0.016666666666666607
1883,G_104,Emotional,unweighted,-2.0,0.049999999999999996,0.15,0.1
1884,H_093,Emotional,unweighted,-2.0,0.36666666666666664,0.35000000000000003,-0.016666666666666607
1885,G_149,Emotional,unweighted,-2.0,0.7333333333333334,0.7000000000000001,-0.033333333333333326
1886,G_240,Emotional,unweighted,-2.0,0.5254385964912281,0.43333333333333335,-0.0921052631578948
1887,G_275,Emotional,unweighted,-2.0,0.15000000000000002,0.45,0.3
1888,H_002,Emotional,unweighted,-1.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
1889,G_009,Emotional,unweighted,-1.0,0.85,0.8333333333333334,-0.016666666666666607
1890,G_109,Emotional,unweighted,-1.0,0.3,0.5,0.2
1891,G_044,Emotional,unweighted,-1.0,0.4000000000000001,0.6666666666666666,0.26666666666666655
1892,H_087,Emotional,unweighted,-1.0,0.65,0.43333333333333335,-0.21666666666666667
1893,G_482,Emotional,unweighted,-1.0,0.2333333333333333,0.3166666666666667,0.0833333333333334
1894,G_114,Emotional,unweighted,-1.0,0.4833333333333334,0.6666666666666666,0.18333333333333324
1895,G_227,Emotional,unweighted,-1.0,0.8166666666666668,0.75,-0.06666666666666676
1896,H_027,Emotional,unweighted,-1.0,0.65,0.75,0.09999999999999998
1897,G_592,Emotional,unweighted,-1.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
1898,G_195,Emotional,unweighted,-1.0,0.21666666666666665,0.15,-0.06666666666666665
1899,G_438,Emotional,unweighted,-1.0,0.0,0.0,0.0
1900,G_123,Emotional,unweighted,-1.0,0.30000000000000004,0.21666666666666667,-0.08333333333333337
1901,G_163,Emotional,unweighted,-1.0,0.9500000000000001,0.8833333333333334,-0.06666666666666665
1902,G_269,Emotional,unweighted,-1.0,0.20000000000000004,0.16929824561403506,-0.03070175438596498
1903,H_088,Emotional,unweighted,-1.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
1904,G_347,Emotional,unweighted,-1.0,0.6666666666666666,0.7666666666666666,0.09999999999999998
1905,H_023,Emotional,unweighted,-1.0,0.03333333333333333,0.15,0.11666666666666667
1906,H_084,Emotional,unweighted,-1.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1907,G_312,Emotional,unweighted,-1.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
1908,G_255,Emotional,unweighted,-1.0,0.5499999999999999,0.7999999999999999,0.25
1909,G_179,Emotional,unweighted,-1.0,0.11666666666666665,0.16666666666666666,0.05
1910,G_401,Emotional,unweighted,-1.0,0.75,0.6833333333333332,-0.06666666666666676
1911,G_458,Emotional,unweighted,-1.0,0.0,0.0,0.0
1912,G_199,Emotional,unweighted,-1.0,0.9333333333333332,0.9333333333333332,0.0
1913,G_113,Emotional,unweighted,-1.0,0.75,0.7333333333333334,-0.016666666666666607
1914,G_523,Emotional,unweighted,-1.0,0.9,0.9666666666666667,0.06666666666666665
1915,G_104,Emotional,unweighted,-1.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
1916,H_093,Emotional,unweighted,-1.0,0.36666666666666664,0.3833333333333333,0.016666666666666663
1917,G_149,Emotional,unweighted,-1.0,0.7333333333333334,0.7666666666666666,0.033333333333333215
1918,G_240,Emotional,unweighted,-1.0,0.5254385964912281,0.43333333333333335,-0.0921052631578948
1919,G_275,Emotional,unweighted,-1.0,0.15000000000000002,0.43333333333333335,0.2833333333333333
1920,H_002,Emotional,unweighted,0.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
1921,G_009,Emotional,unweighted,0.0,0.85,0.7999999999999999,-0.050000000000000044
1922,G_109,Emotional,unweighted,0.0,0.3,0.6666666666666666,0.36666666666666664
1923,G_044,Emotional,unweighted,0.0,0.4000000000000001,0.75,0.3499999999999999
1924,H_087,Emotional,unweighted,0.0,0.65,0.6166666666666667,-0.033333333333333326
1925,G_482,Emotional,unweighted,0.0,0.2333333333333333,0.39999999999999997,0.16666666666666666
1926,G_114,Emotional,unweighted,0.0,0.4833333333333334,0.7000000000000001,0.21666666666666667
1927,G_227,Emotional,unweighted,0.0,0.8166666666666668,0.7833333333333333,-0.03333333333333344
1928,H_027,Emotional,unweighted,0.0,0.65,0.75,0.09999999999999998
1929,G_592,Emotional,unweighted,0.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1930,G_195,Emotional,unweighted,0.0,0.21666666666666665,0.11666666666666668,-0.09999999999999996
1931,G_438,Emotional,unweighted,0.0,0.0,0.016666666666666666,0.016666666666666666
1932,G_123,Emotional,unweighted,0.0,0.30000000000000004,0.31666666666666665,0.016666666666666607
1933,G_163,Emotional,unweighted,0.0,0.9500000000000001,0.8473684210526317,-0.10263157894736841
1934,G_269,Emotional,unweighted,0.0,0.20000000000000004,0.2333333333333333,0.03333333333333327
1935,H_088,Emotional,unweighted,0.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
1936,G_347,Emotional,unweighted,0.0,0.6666666666666666,0.7999999999999999,0.1333333333333333
1937,H_023,Emotional,unweighted,0.0,0.03333333333333333,0.21666666666666665,0.18333333333333332
1938,H_084,Emotional,unweighted,0.0,0.9500000000000001,0.9500000000000001,0.0
1939,G_312,Emotional,unweighted,0.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
1940,G_255,Emotional,unweighted,0.0,0.5499999999999999,0.7999999999999999,0.25
1941,G_179,Emotional,unweighted,0.0,0.11666666666666665,0.09999999999999999,-0.016666666666666663
1942,G_401,Emotional,unweighted,0.0,0.75,0.7666666666666667,0.01666666666666672
1943,G_458,Emotional,unweighted,0.0,0.0,0.0,0.0
1944,G_199,Emotional,unweighted,0.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
1945,G_113,Emotional,unweighted,0.0,0.75,0.8166666666666668,0.06666666666666676
1946,G_523,Emotional,unweighted,0.0,0.9,0.9500000000000001,0.050000000000000044
1947,G_104,Emotional,unweighted,0.0,0.049999999999999996,0.049999999999999996,0.0
1948,H_093,Emotional,unweighted,0.0,0.36666666666666664,0.3833333333333333,0.016666666666666663
1949,G_149,Emotional,unweighted,0.0,0.7333333333333334,0.6833333333333332,-0.050000000000000155
1950,G_240,Emotional,unweighted,0.0,0.5254385964912281,0.5,-0.02543859649122815
1951,G_275,Emotional,unweighted,0.0,0.15000000000000002,0.45,0.3
1952,H_002,Emotional,unweighted,1.0,0.016666666666666666,0.016666666666666666,0.0
1953,G_009,Emotional,unweighted,1.0,0.85,0.9,0.050000000000000044
1954,G_109,Emotional,unweighted,1.0,0.3,0.5807017543859649,0.28070175438596495
1955,G_044,Emotional,unweighted,1.0,0.4000000000000001,0.7166666666666667,0.3166666666666666
1956,H_087,Emotional,unweighted,1.0,0.65,0.6166666666666667,-0.033333333333333326
1957,G_482,Emotional,unweighted,1.0,0.2333333333333333,0.3333333333333333,0.1
1958,G_114,Emotional,unweighted,1.0,0.4833333333333334,0.7666666666666667,0.2833333333333333
1959,G_227,Emotional,unweighted,1.0,0.8166666666666668,0.75,-0.06666666666666676
1960,H_027,Emotional,unweighted,1.0,0.65,0.7333333333333334,0.08333333333333337
1961,G_592,Emotional,unweighted,1.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1962,G_195,Emotional,unweighted,1.0,0.21666666666666665,0.15,-0.06666666666666665
1963,G_438,Emotional,unweighted,1.0,0.0,0.03333333333333333,0.03333333333333333
1964,G_123,Emotional,unweighted,1.0,0.30000000000000004,0.31666666666666665,0.016666666666666607
1965,G_163,Emotional,unweighted,1.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
1966,G_269,Emotional,unweighted,1.0,0.20000000000000004,0.21666666666666667,0.016666666666666635
1967,H_088,Emotional,unweighted,1.0,0.2333333333333333,0.11666666666666665,-0.11666666666666665
1968,G_347,Emotional,unweighted,1.0,0.6666666666666666,0.7166666666666667,0.050000000000000044
1969,H_023,Emotional,unweighted,1.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
1970,H_084,Emotional,unweighted,1.0,0.9500000000000001,0.9,-0.050000000000000044
1971,G_312,Emotional,unweighted,1.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
1972,G_255,Emotional,unweighted,1.0,0.5499999999999999,0.7833333333333333,0.2333333333333334
1973,G_179,Emotional,unweighted,1.0,0.11666666666666665,0.09999999999999999,-0.016666666666666663
1974,G_401,Emotional,unweighted,1.0,0.75,0.6833333333333332,-0.06666666666666676
1975,G_458,Emotional,unweighted,1.0,0.0,0.0,0.0
1976,G_199,Emotional,unweighted,1.0,0.9333333333333332,0.9500000000000001,0.01666666666666683
1977,G_113,Emotional,unweighted,1.0,0.75,0.7833333333333332,0.033333333333333215
1978,G_523,Emotional,unweighted,1.0,0.9,0.8833333333333333,-0.01666666666666672
1979,G_104,Emotional,unweighted,1.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
1980,H_093,Emotional,unweighted,1.0,0.36666666666666664,0.30000000000000004,-0.0666666666666666
1981,G_149,Emotional,unweighted,1.0,0.7333333333333334,0.7999999999999999,0.06666666666666654
1982,G_240,Emotional,unweighted,1.0,0.5254385964912281,0.47631578947368425,-0.0491228070175439
1983,G_275,Emotional,unweighted,1.0,0.15000000000000002,0.39999999999999997,0.24999999999999994
1984,H_002,Emotional,unweighted,2.0,0.016666666666666666,0.06666666666666667,0.05
1985,G_009,Emotional,unweighted,2.0,0.85,0.7833333333333333,-0.06666666666666665
1986,G_109,Emotional,unweighted,2.0,0.3,0.65,0.35000000000000003
1987,G_044,Emotional,unweighted,2.0,0.4000000000000001,0.7833333333333332,0.38333333333333314
1988,H_087,Emotional,unweighted,2.0,0.65,0.6,-0.050000000000000044
1989,G_482,Emotional,unweighted,2.0,0.2333333333333333,0.48333333333333334,0.25
1990,G_114,Emotional,unweighted,2.0,0.4833333333333334,0.7166666666666667,0.23333333333333328
1991,G_227,Emotional,unweighted,2.0,0.8166666666666668,0.75,-0.06666666666666676
1992,H_027,Emotional,unweighted,2.0,0.65,0.7166666666666668,0.06666666666666676
1993,G_592,Emotional,unweighted,2.0,0.8166666666666668,0.85,0.033333333333333215
1994,G_195,Emotional,unweighted,2.0,0.21666666666666665,0.21666666666666667,2.7755575615628914e-17
1995,G_438,Emotional,unweighted,2.0,0.0,0.016666666666666666,0.016666666666666666
1996,G_123,Emotional,unweighted,2.0,0.30000000000000004,0.3166666666666667,0.016666666666666663
1997,G_163,Emotional,unweighted,2.0,0.9500000000000001,0.8105263157894737,-0.13947368421052642
1998,G_269,Emotional,unweighted,2.0,0.20000000000000004,0.21666666666666667,0.016666666666666635
1999,H_088,Emotional,unweighted,2.0,0.2333333333333333,0.11666666666666665,-0.11666666666666665
2000,G_347,Emotional,unweighted,2.0,0.6666666666666666,0.7333333333333334,0.06666666666666676
2001,H_023,Emotional,unweighted,2.0,0.03333333333333333,0.13333333333333333,0.1
2002,H_084,Emotional,unweighted,2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
2003,G_312,Emotional,unweighted,2.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
2004,G_255,Emotional,unweighted,2.0,0.5499999999999999,0.7833333333333333,0.2333333333333334
2005,G_179,Emotional,unweighted,2.0,0.11666666666666665,0.15,0.03333333333333334
2006,G_401,Emotional,unweighted,2.0,0.75,0.7000000000000001,-0.04999999999999993
2007,G_458,Emotional,unweighted,2.0,0.0,0.0,0.0
2008,G_199,Emotional,unweighted,2.0,0.9333333333333332,0.9666666666666667,0.03333333333333344
2009,G_113,Emotional,unweighted,2.0,0.75,0.7333333333333334,-0.016666666666666607
2010,G_523,Emotional,unweighted,2.0,0.9,0.8666666666666667,-0.033333333333333326
2011,G_104,Emotional,unweighted,2.0,0.049999999999999996,0.03333333333333333,-0.016666666666666663
2012,H_093,Emotional,unweighted,2.0,0.36666666666666664,0.3333333333333333,-0.033333333333333326
2013,G_149,Emotional,unweighted,2.0,0.7333333333333334,0.7999999999999999,0.06666666666666654
2014,G_240,Emotional,unweighted,2.0,0.5254385964912281,0.55,0.024561403508771895
2015,G_275,Emotional,unweighted,2.0,0.15000000000000002,0.4833333333333334,0.33333333333333337
2016,H_002,Emotional,unweighted,3.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
2017,G_009,Emotional,unweighted,3.0,0.85,0.8333333333333334,-0.016666666666666607
2018,G_109,Emotional,unweighted,3.0,0.3,0.65,0.35000000000000003
2019,G_044,Emotional,unweighted,3.0,0.4000000000000001,0.7000000000000001,0.3
2020,H_087,Emotional,unweighted,3.0,0.65,0.6999999999999998,0.04999999999999982
2021,G_482,Emotional,unweighted,3.0,0.2333333333333333,0.43333333333333335,0.20000000000000004
2022,G_114,Emotional,unweighted,3.0,0.4833333333333334,0.7833333333333333,0.29999999999999993
2023,G_227,Emotional,unweighted,3.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
2024,H_027,Emotional,unweighted,3.0,0.65,0.7166666666666667,0.06666666666666665
2025,G_592,Emotional,unweighted,3.0,0.8166666666666668,0.8833333333333333,0.06666666666666654
2026,G_195,Emotional,unweighted,3.0,0.21666666666666665,0.3666666666666667,0.15000000000000005
2027,G_438,Emotional,unweighted,3.0,0.0,0.016666666666666666,0.016666666666666666
2028,G_123,Emotional,unweighted,3.0,0.30000000000000004,0.46666666666666673,0.16666666666666669
2029,G_163,Emotional,unweighted,3.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
2030,G_269,Emotional,unweighted,3.0,0.20000000000000004,0.2833333333333333,0.08333333333333329
2031,H_088,Emotional,unweighted,3.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
2032,G_347,Emotional,unweighted,3.0,0.6666666666666666,0.7000000000000001,0.03333333333333344
2033,H_023,Emotional,unweighted,3.0,0.03333333333333333,0.21666666666666667,0.18333333333333335
2034,H_084,Emotional,unweighted,3.0,0.9500000000000001,0.9,-0.050000000000000044
2035,G_312,Emotional,unweighted,3.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
2036,G_255,Emotional,unweighted,3.0,0.5499999999999999,0.75,0.20000000000000007
2037,G_179,Emotional,unweighted,3.0,0.11666666666666665,0.08333333333333333,-0.033333333333333326
2038,G_401,Emotional,unweighted,3.0,0.75,0.7833333333333333,0.033333333333333326
2039,G_458,Emotional,unweighted,3.0,0.0,0.0,0.0
2040,G_199,Emotional,unweighted,3.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
2041,G_113,Emotional,unweighted,3.0,0.75,0.8166666666666668,0.06666666666666676
2042,G_523,Emotional,unweighted,3.0,0.9,0.8833333333333333,-0.01666666666666672
2043,G_104,Emotional,unweighted,3.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
2044,H_093,Emotional,unweighted,3.0,0.36666666666666664,0.3043859649122807,-0.062280701754385936
2045,G_149,Emotional,unweighted,3.0,0.7333333333333334,0.7000000000000001,-0.033333333333333326
2046,G_240,Emotional,unweighted,3.0,0.5254385964912281,0.575925925925926,0.0504873294346978
2047,G_275,Emotional,unweighted,3.0,0.15000000000000002,0.4833333333333334,0.33333333333333337
2048,H_002,Emotional,unweighted,4.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
2049,G_009,Emotional,unweighted,4.0,0.85,0.8166666666666668,-0.033333333333333215
2050,G_109,Emotional,unweighted,4.0,0.3,0.6666666666666666,0.36666666666666664
2051,G_044,Emotional,unweighted,4.0,0.4000000000000001,0.7666666666666666,0.36666666666666653
2052,H_087,Emotional,unweighted,4.0,0.65,0.6166666666666667,-0.033333333333333326
2053,G_482,Emotional,unweighted,4.0,0.2333333333333333,0.45,0.2166666666666667
2054,G_114,Emotional,unweighted,4.0,0.4833333333333334,0.7999999999999999,0.31666666666666654
2055,G_227,Emotional,unweighted,4.0,0.8166666666666668,0.8157894736842106,-0.0008771929824561431
2056,H_027,Emotional,unweighted,4.0,0.65,0.75,0.09999999999999998
2057,G_592,Emotional,unweighted,4.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
2058,G_195,Emotional,unweighted,4.0,0.21666666666666665,0.2754385964912281,0.05877192982456145
2059,G_438,Emotional,unweighted,4.0,0.0,0.06666666666666667,0.06666666666666667
2060,G_123,Emotional,unweighted,4.0,0.30000000000000004,0.4666666666666666,0.16666666666666657
2061,G_163,Emotional,unweighted,4.0,0.9500000000000001,0.9,-0.050000000000000044
2062,G_269,Emotional,unweighted,4.0,0.20000000000000004,0.3,0.09999999999999995
2063,H_088,Emotional,unweighted,4.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
2064,G_347,Emotional,unweighted,4.0,0.6666666666666666,0.8333333333333334,0.16666666666666674
2065,H_023,Emotional,unweighted,4.0,0.03333333333333333,0.2833333333333333,0.25
2066,H_084,Emotional,unweighted,4.0,0.9500000000000001,0.9,-0.050000000000000044
2067,G_312,Emotional,unweighted,4.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
2068,G_255,Emotional,unweighted,4.0,0.5499999999999999,0.7666666666666666,0.21666666666666667
2069,G_179,Emotional,unweighted,4.0,0.11666666666666665,0.09999999999999999,-0.016666666666666663
2070,G_401,Emotional,unweighted,4.0,0.75,0.7333333333333334,-0.016666666666666607
2071,G_458,Emotional,unweighted,4.0,0.0,0.0,0.0
2072,G_199,Emotional,unweighted,4.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
2073,G_113,Emotional,unweighted,4.0,0.75,0.8166666666666668,0.06666666666666676
2074,G_523,Emotional,unweighted,4.0,0.9,0.9,0.0
2075,G_104,Emotional,unweighted,4.0,0.049999999999999996,0.03333333333333333,-0.016666666666666663
2076,H_093,Emotional,unweighted,4.0,0.36666666666666664,0.4166666666666667,0.050000000000000044
2077,G_149,Emotional,unweighted,4.0,0.7333333333333334,0.75,0.016666666666666607
2078,G_240,Emotional,unweighted,4.0,0.5254385964912281,0.5166666666666666,-0.008771929824561542
2079,G_275,Emotional,unweighted,4.0,0.15000000000000002,0.2833333333333333,0.1333333333333333
2080,H_002,Emotional,unweighted,5.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
2081,G_009,Emotional,unweighted,5.0,0.85,0.8833333333333333,0.033333333333333326
2082,G_109,Emotional,unweighted,5.0,0.3,0.6657894736842106,0.3657894736842106
2083,G_044,Emotional,unweighted,5.0,0.4000000000000001,0.7166666666666667,0.3166666666666666
2084,H_087,Emotional,unweighted,5.0,0.65,0.8166666666666668,0.16666666666666674
2085,G_482,Emotional,unweighted,5.0,0.2333333333333333,0.5,0.2666666666666667
2086,G_114,Emotional,unweighted,5.0,0.4833333333333334,0.8333333333333334,0.35
2087,G_227,Emotional,unweighted,5.0,0.8166666666666668,0.85,0.033333333333333215
2088,H_027,Emotional,unweighted,5.0,0.65,0.75,0.09999999999999998
2089,G_592,Emotional,unweighted,5.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
2090,G_195,Emotional,unweighted,5.0,0.21666666666666665,0.3666666666666667,0.15000000000000005
2091,G_438,Emotional,unweighted,5.0,0.0,0.017543859649122806,0.017543859649122806
